Timestamp,Lat,Lon,Alt,DistToTarget,XTE,AltError,RollPWM,PitchPWM,ThrottlePWM,YawPWM,Heading,RollDeg,PitchDeg,GroundSpeed
1775515472.53,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1800,1500,1,0.10,0.08,0.01
1775515472.63,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1545,1500,1,0.10,0.08,0.01
1775515472.73,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1545,1500,1,0.10,0.08,0.01
1775515472.83,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1545,1500,1,0.10,0.09,0.01
1775515472.93,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1546,1500,1,0.10,0.09,0.01
1775515473.03,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1546,1500,1,0.10,0.09,0.01
1775515473.13,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1546,1500,1,0.10,0.09,0.01
1775515473.23,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1547,1500,1,0.10,0.09,0.01
1775515473.33,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1547,1500,1,0.10,0.09,0.01
1775515473.43,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1547,1500,1,0.10,0.09,0.01
1775515473.53,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1548,1500,1,0.11,0.09,0.01
1775515473.63,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1548,1500,1,0.11,0.09,0.01
1775515473.73,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1548,1500,1,0.11,0.09,0.01
1775515473.83,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1548,1500,1,0.11,0.10,0.01
1775515473.93,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1549,1500,1,0.11,0.10,0.01
1775515474.03,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1549,1500,1,0.12,0.10,0.01
1775515474.13,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1549,1500,1,0.12,0.10,0.01
1775515474.24,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1550,1500,1,0.12,0.10,0.01
1775515474.34,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1550,1500,1,0.12,0.11,0.00
1775515474.44,50.450739,30.453154,0.00,900.25,0.00,5.00,1500,1500,1550,1500,1,0.12,0.11,0.00
1775515474.54,50.450739,30.453154,0.04,900.25,0.00,4.96,1500,1500,1546,1500,1,0.12,0.11,0.01
1775515474.64,50.450739,30.453154,0.04,900.25,0.00,4.96,1500,1500,1551,1500,1,0.12,0.11,0.01
1775515474.74,50.450739,30.453154,0.04,900.25,0.00,4.96,1500,1500,1551,1500,1,0.12,0.11,0.01
1775515474.84,50.450739,30.453154,0.09,900.25,0.00,4.91,1500,1500,1546,1500,1,0.13,0.11,0.01
1775515474.94,50.450739,30.453154,0.09,900.25,0.00,4.91,1500,1500,1551,1500,1,0.13,0.11,0.01
1775515475.04,50.450739,30.453154,0.12,900.25,0.00,4.88,1500,1500,1547,1500,1,0.10,0.10,0.01
1775515475.14,50.450739,30.453154,0.12,900.25,0.00,4.88,1500,1500,1552,1500,1,0.10,0.10,0.01
1775515475.24,50.450739,30.453154,0.41,900.25,0.00,4.59,1500,1500,1522,1500,1,-0.02,-0.03,0.01
1775515475.34,50.450739,30.453154,0.41,900.25,0.00,4.59,1500,1500,1550,1500,1,-0.02,-0.03,0.01
1775515475.44,50.450739,30.453154,0.41,900.25,0.00,4.59,1500,1500,1551,1500,1,-0.02,-0.03,0.01
1775515475.54,50.450739,30.453154,0.91,900.25,0.00,4.09,1500,1500,1498,1500,1,-0.07,-0.06,0.03
1775515475.64,50.450739,30.453154,0.91,900.25,0.00,4.09,1500,1500,1548,1500,1,-0.07,-0.06,0.03
1775515475.74,50.450739,30.453154,1.41,900.25,0.00,3.59,1500,1500,1495,1500,1,-0.08,-0.07,0.04
1775515475.84,50.450739,30.453154,1.41,900.25,0.00,3.59,1500,1500,1546,1500,1,-0.08,-0.07,0.04
1775515475.94,50.450739,30.453154,1.41,900.25,0.00,3.59,1500,1500,1546,1500,1,-0.08,-0.07,0.04
1775515476.04,50.450739,30.453154,1.94,900.25,0.00,3.06,1500,1500,1490,1500,1,-0.05,-0.04,0.08
1775515476.14,50.450739,30.453154,1.94,900.25,0.00,3.06,1500,1500,1543,1500,1,-0.05,-0.04,0.08
1775515476.24,50.450739,30.453153,2.45,900.25,0.00,2.55,1500,1500,1489,1500,1,-0.04,-0.04,0.14
1775515476.34,50.450739,30.453153,2.45,900.25,0.00,2.55,1500,1500,1540,1500,1,-0.04,-0.04,0.14
1775515476.44,50.450739,30.453153,2.45,900.25,0.00,2.55,1500,1500,1540,1500,1,-0.04,-0.04,0.14
1775515476.54,50.450739,30.453153,2.96,900.25,0.00,2.04,1500,1500,1487,1507,0,-0.01,-0.04,0.18
1775515476.64,50.450739,30.453153,2.96,900.25,0.00,2.04,1500,1500,1538,1503,0,-0.01,-0.04,0.18
1775515476.74,50.450738,30.453153,3.51,900.25,0.00,1.49,1500,1500,1481,1503,0,-0.01,-0.04,0.24
1775515476.85,50.450738,30.453153,3.51,900.25,0.00,1.49,1500,1500,1534,1503,0,-0.01,-0.04,0.24
1775515476.95,50.450738,30.453153,3.51,900.25,0.00,1.49,1500,1500,1535,1503,0,-0.01,-0.04,0.24
1775515477.05,50.450738,30.453152,4.07,900.25,0.00,0.93,1500,1500,1475,1503,0,-0.02,-0.02,0.33
1775515477.15,50.450738,30.453152,4.07,900.25,0.00,0.93,1500,1500,1531,1503,0,-0.02,-0.02,0.33
1775515477.25,50.450737,30.453151,4.62,899.97,0.10,2.38,1551,1631,1800,1900,0,-0.02,0.00,0.39
1775515477.35,50.450737,30.453151,4.62,899.97,0.10,4.38,1463,1593,1725,1503,0,-0.02,0.00,0.39
1775515477.45,50.450737,30.453151,4.62,899.97,0.10,6.38,1463,1593,1737,1503,0,-0.02,0.00,0.39
1775515477.55,50.450736,30.453150,5.36,899.87,0.12,7.64,1467,1594,1672,1495,1,0.18,2.33,0.51
1775515477.65,50.450736,30.453150,5.36,899.87,0.12,9.64,1465,1593,1758,1500,1,0.18,2.33,0.51
1775515477.75,50.450735,30.453149,6.43,899.70,0.13,10.57,1472,1596,1657,1476,4,-0.44,4.00,0.80
1775515477.85,50.450735,30.453149,6.43,899.70,0.13,12.57,1470,1595,1777,1490,4,-0.44,4.00,0.80
1775515477.95,50.450735,30.453149,6.43,899.70,0.13,14.57,1471,1595,1790,1490,4,-0.44,4.00,0.80
1775515478.05,50.450733,30.453148,7.74,899.46,0.13,15.26,1470,1595,1664,1490,4,-0.67,4.54,1.16
1775515478.15,50.450733,30.453148,7.74,899.46,0.13,17.26,1470,1595,1800,1490,4,-0.67,4.54,1.16
1775515478.25,50.450733,30.453148,7.74,899.46,0.13,19.26,1470,1595,1800,1490,4,-0.67,4.54,1.16
1775515478.35,50.450730,30.453146,9.30,899.14,0.13,19.70,1468,1595,1670,1498,3,-0.66,4.67,1.52
1775515478.45,50.450730,30.453146,9.30,899.14,0.13,21.70,1469,1595,1800,1493,3,-0.66,4.67,1.52
1775515478.55,50.450727,30.453144,11.09,898.72,0.11,21.91,1465,1593,1663,1493,3,-0.66,4.70,1.84
1775515478.65,50.450727,30.453144,11.09,898.72,0.11,23.91,1468,1594,1800,1493,3,-0.66,4.70,1.84
1775515478.75,50.450723,30.453142,12.92,898.23,0.09,24.08,1465,1593,1674,1493,3,-0.72,4.68,2.14
1775515478.85,50.450723,30.453142,12.92,898.23,0.09,26.08,1467,1594,1800,1493,3,-0.72,4.68,2.14
1775515478.95,50.450723,30.453142,12.92,898.23,0.09,28.08,1467,1594,1800,1493,3,-0.72,4.68,2.14
1775515479.05,50.450718,30.453139,14.83,897.66,0.06,28.17,1462,1592,1697,1493,3,-0.81,4.64,2.43
1775515479.15,50.450718,30.453139,14.83,897.66,0.06,30.17,1466,1594,1800,1493,3,-0.81,4.64,2.43
1775515479.26,50.450713,30.453136,16.85,897.03,0.02,30.15,1460,1592,1696,1493,3,-0.90,4.58,2.68
1775515479.36,50.450713,30.453136,16.85,897.03,0.02,32.15,1465,1593,1800,1493,3,-0.90,4.58,2.68
1775515479.46,50.450713,30.453136,16.85,897.03,0.02,34.15,1465,1593,1800,1493,3,-0.90,4.58,2.68
1775515479.56,50.450707,30.453132,18.90,896.33,-0.01,34.10,1459,1591,1713,1493,3,-1.03,4.55,2.96
1775515479.66,50.450707,30.453132,18.90,896.33,-0.01,36.10,1464,1593,1800,1493,3,-1.03,4.55,2.96
1775515479.76,50.450700,30.453128,21.02,895.57,-0.04,35.98,1460,1591,1717,1493,3,-1.08,4.53,3.17
1775515479.86,50.450700,30.453128,21.02,895.57,-0.04,37.98,1463,1593,1800,1493,3,-1.08,4.53,3.17
1775515479.96,50.450700,30.453128,21.02,895.57,-0.04,39.98,1463,1593,1800,1493,3,-1.08,4.53,3.17
1775515480.06,50.450693,30.453124,23.12,894.75,-0.06,39.88,1459,1591,1739,1493,3,-1.13,4.51,3.41
1775515480.16,50.450693,30.453124,23.12,894.75,-0.06,41.88,1462,1592,1800,1493,3,-1.13,4.51,3.41
1775515480.26,50.450686,30.453119,25.35,893.86,-0.09,41.65,1458,1591,1736,1493,3,-1.16,4.51,3.66
1775515480.36,50.450686,30.453119,25.35,893.86,-0.09,43.65,1462,1592,1800,1493,3,-1.16,4.51,3.66
1775515480.46,50.450686,30.453119,25.35,893.86,-0.09,45.65,1462,1592,1800,1493,3,-1.16,4.51,3.66
1775515480.56,50.450678,30.453114,27.68,892.91,-0.11,45.32,1458,1591,1747,1493,3,-1.19,4.49,3.90
1775515480.66,50.450678,30.453114,27.68,892.91,-0.11,47.32,1461,1592,1800,1493,3,-1.19,4.49,3.90
1775515480.76,50.450670,30.453108,29.98,891.91,-0.12,47.02,1459,1591,1760,1493,3,-1.23,4.49,4.12
1775515480.86,50.450670,30.453108,29.98,891.91,-0.12,49.02,1461,1592,1800,1493,3,-1.23,4.49,4.12
1775515480.96,50.450670,30.453108,29.98,891.91,-0.12,51.02,1461,1592,1800,1493,3,-1.23,4.49,4.12
1775515481.06,50.450661,30.453103,32.31,890.85,-0.12,50.69,1460,1591,1777,1493,3,-1.27,4.48,4.34
1775515481.16,50.450661,30.453103,32.31,890.85,-0.12,52.69,1460,1592,1800,1493,3,-1.27,4.48,4.34
1775515481.26,50.450652,30.453096,34.69,889.75,-0.12,52.31,1461,1592,1783,1493,3,-1.24,4.47,4.52
1775515481.36,50.450652,30.453096,34.69,889.75,-0.12,54.31,1461,1592,1800,1493,3,-1.24,4.47,4.52
1775515481.46,50.450652,30.453096,34.69,889.75,-0.12,56.31,1461,1592,1800,1493,3,-1.24,4.47,4.52
1775515481.57,50.450643,30.453090,37.12,888.59,-0.11,55.88,1462,1592,1796,1493,3,-1.21,4.48,4.73
1775515481.67,50.450643,30.453090,37.12,888.59,-0.11,57.88,1461,1592,1800,1493,3,-1.21,4.48,4.73
1775515481.77,50.450633,30.453083,39.58,887.37,-0.10,57.42,1462,1592,1800,1493,3,-1.19,4.49,4.94
1775515481.87,50.450633,30.453083,39.58,887.37,-0.10,59.42,1461,1592,1800,1493,3,-1.19,4.49,4.94
1775515481.97,50.450633,30.453083,39.58,887.37,-0.10,61.42,1461,1592,1800,1493,3,-1.19,4.49,4.94
1775515482.07,50.450622,30.453075,42.10,886.11,-0.08,60.90,1465,1593,1800,1493,3,-1.16,4.50,5.11
1775515482.17,50.450622,30.453075,42.10,886.11,-0.08,62.90,1462,1592,1800,1493,3,-1.16,4.50,5.11
1775515482.27,50.450612,30.453068,44.60,884.80,-0.05,62.40,1466,1594,1800,1493,3,-1.12,4.52,5.30
1775515482.37,50.450612,30.453068,44.60,884.80,-0.05,64.40,1463,1592,1800,1493,3,-1.12,4.52,5.30
1775515482.47,50.450612,30.453068,44.60,884.80,-0.05,66.40,1463,1592,1800,1493,3,-1.12,4.52,5.30
1775515482.57,50.450601,30.453060,47.06,883.45,-0.02,65.94,1468,1594,1800,1493,3,-1.04,4.53,5.46
1775515482.67,50.450601,30.453060,47.06,883.45,-0.02,67.94,1464,1593,1800,1493,3,-1.04,4.53,5.46
1775515482.77,50.450589,30.453051,49.60,882.06,0.02,67.40,1471,1596,1800,1493,3,-0.97,4.54,5.65
1775515482.87,50.450589,30.453051,49.60,882.06,0.02,69.40,1465,1593,1800,1493,3,-0.97,4.54,5.65
1775515482.97,50.450589,30.453051,49.60,882.06,0.02,71.40,1465,1593,1800,1493,3,-0.97,4.54,5.65
1775515483.07,50.450578,30.453043,52.08,880.64,0.07,70.92,1473,1596,1800,1493,3,-0.83,4.56,5.77
1775515483.17,50.450578,30.453043,52.08,880.64,0.07,72.92,1467,1594,1800,1493,3,-0.83,4.56,5.77
1775515483.27,50.450566,30.453034,54.48,879.18,0.11,72.53,1474,1597,1800,1493,3,-0.78,4.62,5.90
1775515483.37,50.450566,30.453034,54.48,879.18,0.11,74.53,1468,1594,1800,1493,3,-0.78,4.62,5.90
1775515483.47,50.450566,30.453034,54.48,879.18,0.11,76.53,1468,1594,1800,1493,3,-0.78,4.62,5.90
1775515483.57,50.450554,30.453025,56.80,877.69,0.15,76.20,1476,1597,1800,1493,3,-0.65,4.69,6.04
1775515483.67,50.450554,30.453025,56.80,877.69,0.15,78.20,1469,1595,1800,1493,3,-0.65,4.69,6.04
1775515483.78,50.450541,30.453016,59.17,876.15,0.20,77.83,1477,1598,1800,1493,3,-0.58,4.71,6.21
1775515483.88,50.450541,30.453016,59.17,876.15,0.20,79.83,1471,1596,1800,1493,3,-0.58,4.71,6.21
1775515483.98,50.450541,30.453016,59.17,876.15,0.20,81.83,1471,1596,1800,1493,3,-0.58,4.71,6.21
1775515484.08,50.450528,30.453006,61.51,874.58,0.23,81.49,1477,1598,1800,1493,3,-0.46,4.77,6.34
1775515484.18,50.450528,30.453006,61.51,874.58,0.23,83.49,1472,1596,1800,1493,3,-0.46,4.77,6.34
1775515484.28,50.450515,30.452997,63.93,872.98,0.27,83.07,1479,1599,1800,1493,3,-0.42,4.80,6.50
1775515484.38,50.450515,30.452997,63.93,872.98,0.27,85.07,1473,1597,1800,1493,3,-0.42,4.80,6.50
1775515484.48,50.450515,30.452997,63.93,872.98,0.27,87.07,1473,1597,1800,1493,3,-0.42,4.80,6.50
1775515484.58,50.450502,30.452987,66.36,871.34,0.30,86.64,1478,1598,1800,1493,3,-0.31,4.82,6.63
1775515484.68,50.450502,30.452987,66.36,871.34,0.30,88.64,1474,1597,1800,1493,3,-0.31,4.82,6.63
1775515484.78,50.450488,30.452977,68.89,869.67,0.32,88.11,1479,1599,1800,1493,3,-0.29,4.83,6.74
1775515484.88,50.450488,30.452977,68.89,869.67,0.32,90.11,1475,1597,1800,1493,3,-0.29,4.83,6.74
1775515484.98,50.450488,30.452977,68.89,869.67,0.32,92.11,1475,1597,1800,1493,3,-0.29,4.83,6.74
1775515485.08,50.450475,30.452968,71.41,867.99,0.34,91.59,1478,1598,1800,1493,3,-0.24,4.85,6.82
1775515485.18,50.450475,30.452968,71.41,867.99,0.34,93.59,1476,1597,1800,1493,3,-0.24,4.85,6.82
1775515485.28,50.450460,30.452958,73.85,866.27,0.35,93.15,1478,1598,1800,1493,3,-0.24,4.86,6.89
1775515485.38,50.450460,30.452958,73.85,866.27,0.35,95.15,1476,1598,1800,1493,3,-0.24,4.86,6.89
1775515485.48,50.450460,30.452958,73.85,866.27,0.35,97.15,1476,1598,1800,1493,3,-0.24,4.86,6.89
1775515485.58,50.450446,30.452948,76.32,864.54,0.36,96.68,1478,1598,1800,1493,3,-0.20,4.86,6.99
1775515485.68,50.450446,30.452948,76.32,864.54,0.36,98.68,1477,1598,1800,1493,3,-0.20,4.86,6.99
1775515485.78,50.450432,30.452938,78.85,862.78,0.37,98.15,1478,1598,1800,1493,3,-0.20,4.86,7.09
1775515485.88,50.450432,30.452938,78.85,862.78,0.37,100.15,1477,1598,1800,1493,3,-0.20,4.86,7.09
1775515485.98,50.450432,30.452938,78.85,862.78,0.37,102.15,1477,1598,1800,1493,3,-0.20,4.86,7.09
1775515486.08,50.450417,30.452928,81.55,861.01,0.37,101.45,1477,1598,1800,1493,3,-0.19,4.85,7.16
1775515486.19,50.450417,30.452928,81.55,861.01,0.37,103.45,1477,1598,1800,1493,3,-0.19,4.85,7.16
1775515486.29,50.450402,30.452918,84.26,859.21,0.36,102.74,1477,1598,1800,1493,3,-0.20,4.85,7.19
1775515486.39,50.450402,30.452918,84.26,859.21,0.36,104.74,1477,1598,1800,1493,3,-0.20,4.85,7.19
1775515486.49,50.450402,30.452918,84.26,859.21,0.36,106.74,1477,1598,1800,1493,3,-0.20,4.85,7.19
1775515486.59,50.450388,30.452908,86.89,857.42,0.35,106.11,1476,1597,1800,1493,3,-0.19,4.87,7.25
1775515486.69,50.450388,30.452908,86.89,857.42,0.35,108.11,1477,1598,1800,1493,3,-0.19,4.87,7.25
1775515486.79,50.450373,30.452898,89.60,855.60,0.34,107.40,1475,1597,1800,1493,3,-0.19,4.86,7.31
1775515486.89,50.450373,30.452898,89.60,855.60,0.34,109.40,1476,1598,1800,1493,3,-0.19,4.86,7.31
1775515486.99,50.450373,30.452898,89.60,855.60,0.34,111.40,1476,1598,1800,1493,3,-0.19,4.86,7.31
1775515487.09,50.450358,30.452888,92.29,853.77,0.33,110.71,1475,1597,1800,1493,3,-0.24,4.84,7.34
1775515487.19,50.450358,30.452888,92.29,853.77,0.33,112.71,1476,1598,1800,1493,3,-0.24,4.84,7.34
1775515487.29,50.450342,30.452877,94.97,851.95,0.32,112.03,1474,1597,1800,1493,3,-0.28,4.86,7.36
1775515487.39,50.450342,30.452877,94.97,851.95,0.32,114.03,1476,1597,1800,1493,3,-0.28,4.86,7.36
1775515487.49,50.450327,30.452867,97.61,850.11,0.31,113.39,1473,1597,1800,1493,3,-0.31,4.87,7.38
1775515487.59,50.450327,30.452867,97.61,850.11,0.31,115.39,1475,1597,1800,1493,3,-0.31,4.87,7.38
1775515487.69,50.450327,30.452867,97.61,850.11,0.31,117.39,1475,1597,1800,1493,3,-0.31,4.87,7.38
1775515487.79,50.450312,30.452857,100.26,848.26,0.29,116.74,1472,1596,1800,1493,3,-0.35,4.83,7.44
1775515487.89,50.450312,30.452857,100.26,848.26,0.29,118.74,1475,1597,1800,1493,3,-0.35,4.83,7.44
1775515487.99,50.450297,30.452847,102.93,846.39,0.28,118.07,1473,1596,1800,1493,3,-0.38,4.79,7.49
1775515488.09,50.450297,30.452847,102.93,846.39,0.28,120.07,1475,1597,1800,1493,3,-0.38,4.79,7.49
1775515488.19,50.450297,30.452847,102.93,846.39,0.28,122.07,1475,1597,1800,1493,3,-0.38,4.79,7.49
1775515488.29,50.450281,30.452836,105.64,844.51,0.26,121.36,1472,1596,1800,1493,3,-0.40,4.77,7.50
1775515488.39,50.450281,30.452836,105.64,844.51,0.26,123.36,1474,1597,1800,1493,3,-0.40,4.77,7.50
1775515488.49,50.450266,30.452826,108.26,842.65,0.25,122.74,1473,1596,1800,1493,3,-0.39,4.76,7.48
1775515488.59,50.450266,30.452826,108.26,842.65,0.25,124.74,1474,1597,1800,1493,3,-0.39,4.76,7.48
1775515488.69,50.450266,30.452826,108.26,842.65,0.25,126.74,1474,1597,1800,1493,3,-0.39,4.76,7.48
1775515488.80,50.450250,30.452816,110.81,840.78,0.24,126.19,1471,1596,1800,1493,3,-0.41,4.76,7.49
1775515488.90,50.450250,30.452816,110.81,840.78,0.24,128.19,1473,1597,1800,1493,3,-0.41,4.76,7.49
1775515489.00,50.450235,30.452805,113.36,838.91,0.24,127.64,1473,1596,1800,1493,3,-0.45,4.77,7.49
1775515489.10,50.450235,30.452805,113.36,838.91,0.24,129.64,1473,1597,1800,1493,3,-0.45,4.77,7.49
1775515489.20,50.450235,30.452805,113.36,838.91,0.24,131.64,1473,1597,1800,1493,3,-0.45,4.77,7.49
1775515489.30,50.450220,30.452795,115.87,837.06,0.24,131.13,1474,1597,1800,1493,3,-0.46,4.76,7.48
1775515489.40,50.450220,30.452795,115.87,837.06,0.24,133.13,1473,1597,1800,1493,3,-0.46,4.76,7.48
1775515489.50,50.450204,30.452784,118.38,835.19,0.23,132.62,1473,1596,1800,1493,3,-0.44,4.78,7.49
1775515489.60,50.450204,30.452784,118.38,835.19,0.23,134.62,1473,1597,1800,1493,3,-0.44,4.78,7.49
1775515489.70,50.450204,30.452784,118.38,835.19,0.23,136.62,1473,1597,1800,1493,3,-0.44,4.78,7.49
1775515489.80,50.450189,30.452773,120.77,833.31,0.23,136.23,1473,1596,1800,1493,3,-0.44,4.79,7.50
1775515489.90,50.450189,30.452773,120.77,833.31,0.23,138.23,1473,1597,1800,1493,3,-0.44,4.79,7.50
1775515490.00,50.450173,30.452763,123.26,831.43,0.23,137.74,1472,1596,1800,1493,3,-0.44,4.79,7.55
1775515490.10,50.450173,30.452763,123.26,831.43,0.23,139.74,1473,1596,1800,1493,3,-0.44,4.79,7.55
1775515490.20,50.450173,30.452763,123.26,831.43,0.23,141.74,1473,1596,1800,1493,3,-0.44,4.79,7.55
1775515490.30,50.450158,30.452752,125.91,829.53,0.22,141.09,1472,1596,1800,1493,3,-0.46,4.77,7.61
1775515490.40,50.450158,30.452752,125.91,829.53,0.22,143.09,1473,1596,1800,1493,3,-0.46,4.77,7.61
1775515490.50,50.450158,30.452752,125.91,829.53,0.22,145.09,1473,1596,1800,1493,3,-0.46,4.77,7.61
1775515490.60,50.450142,30.452742,128.59,827.63,0.22,144.41,1473,1596,1800,1493,3,-0.46,4.75,7.61
1775515490.70,50.450142,30.452742,128.59,827.63,0.22,146.41,1473,1596,1800,1493,3,-0.46,4.75,7.61
1775515490.80,50.450126,30.452731,131.21,825.73,0.21,145.79,1471,1596,1800,1493,3,-0.47,4.75,7.60
1775515490.91,50.450126,30.452731,131.21,825.73,0.21,147.79,1473,1596,1800,1493,3,-0.47,4.75,7.60
1775515491.01,50.450126,30.452731,131.21,825.73,0.21,149.79,1473,1596,1800,1493,3,-0.47,4.75,7.60
1775515491.11,50.450111,30.452720,133.81,823.83,0.21,149.19,1473,1596,1800,1493,3,-0.48,4.75,7.59
1775515491.21,50.450111,30.452720,133.81,823.83,0.21,151.19,1473,1596,1800,1493,3,-0.48,4.75,7.59
1775515491.31,50.450095,30.452710,136.30,821.93,0.22,150.70,1474,1597,1800,1493,3,-0.47,4.75,7.61
1775515491.41,50.450095,30.452710,136.30,821.93,0.22,152.70,1473,1596,1800,1493,3,-0.47,4.75,7.61
1775515491.51,50.450095,30.452710,136.30,821.93,0.22,154.70,1473,1596,1800,1493,3,-0.47,4.75,7.61
1775515491.61,50.450079,30.452699,138.90,820.04,0.22,154.10,1473,1596,1800,1493,3,-0.44,4.75,7.64
1775515491.71,50.450079,30.452699,138.90,820.04,0.22,156.10,1473,1596,1800,1493,3,-0.44,4.75,7.64
1775515491.81,50.450063,30.452688,141.44,818.12,0.22,155.56,1474,1597,1800,1493,3,-0.44,4.75,7.63
1775515491.91,50.450063,30.452688,141.44,818.12,0.22,157.56,1473,1597,1800,1493,3,-0.44,4.75,7.63
1775515492.01,50.450048,30.452677,143.88,816.22,0.23,157.12,1475,1597,1800,1493,3,-0.44,4.75,7.64
1775515492.11,50.450048,30.452677,143.88,816.22,0.23,157.12,1474,1597,1800,1493,3,-0.44,4.75,7.64
1775515492.21,50.450048,30.452677,143.88,816.22,0.23,157.12,1474,1597,1800,1493,3,-0.44,4.75,7.64
1775515492.31,50.450032,30.452666,146.30,814.32,0.24,154.70,1475,1597,1800,1493,3,-0.43,4.75,7.64
1775515492.41,50.450032,30.452666,146.30,814.32,0.24,154.70,1474,1597,1800,1493,3,-0.43,4.75,7.64
1775515492.51,50.450017,30.452655,148.81,812.42,0.25,152.19,1476,1598,1800,1493,3,-0.43,4.76,7.64
1775515492.61,50.450017,30.452655,148.81,812.42,0.25,152.19,1474,1597,1800,1493,3,-0.43,4.76,7.64
1775515492.71,50.450017,30.452655,148.81,812.42,0.25,152.19,1475,1597,1800,1493,3,-0.43,4.76,7.64
1775515492.81,50.450001,30.452645,151.35,810.51,0.27,149.65,1477,1598,1800,1493,3,-0.39,4.76,7.67
1775515492.91,50.450001,30.452645,151.35,810.51,0.27,149.65,1475,1597,1800,1493,3,-0.39,4.76,7.67
1775515493.01,50.449985,30.452634,153.96,808.60,0.28,147.04,1477,1598,1800,1493,3,-0.33,4.77,7.68
1775515493.11,50.449985,30.452634,153.96,808.60,0.28,147.04,1475,1597,1800,1493,3,-0.33,4.77,7.68
1775515493.21,50.449985,30.452634,153.96,808.60,0.28,147.04,1475,1597,1800,1493,3,-0.33,4.77,7.68
1775515493.31,50.449970,30.452623,156.63,806.69,0.29,144.37,1477,1598,1800,1493,3,-0.28,4.81,7.67
1775515493.41,50.449970,30.452623,156.63,806.69,0.29,144.37,1476,1597,1800,1493,3,-0.28,4.81,7.67
1775515493.51,50.449954,30.452612,159.31,804.77,0.30,141.69,1478,1598,1800,1493,3,-0.25,4.86,7.68
1775515493.62,50.449954,30.452612,159.31,804.77,0.30,141.69,1476,1598,1800,1493,3,-0.25,4.86,7.68
1775515493.72,50.449954,30.452612,159.31,804.77,0.30,141.69,1476,1598,1800,1493,3,-0.25,4.86,7.68
1775515493.82,50.449938,30.452601,161.96,802.84,0.30,139.04,1477,1598,1800,1493,3,-0.19,4.89,7.69
1775515493.92,50.449938,30.452601,161.96,802.84,0.30,139.04,1476,1598,1800,1493,3,-0.19,4.89,7.69
1775515494.02,50.449922,30.452590,164.67,800.92,0.30,136.33,1476,1598,1800,1493,3,-0.20,4.90,7.73
1775515494.12,50.449922,30.452590,164.67,800.92,0.30,136.33,1476,1598,1800,1493,3,-0.20,4.90,7.73
1775515494.22,50.449922,30.452590,164.67,800.92,0.30,136.33,1477,1598,1800,1493,3,-0.20,4.90,7.73
1775515494.32,50.449906,30.452579,167.39,798.99,0.30,133.61,1477,1598,1800,1493,3,-0.21,4.90,7.68
1775515494.42,50.449906,30.452579,167.39,798.99,0.30,133.61,1477,1598,1800,1493,3,-0.21,4.90,7.68
1775515494.52,50.449890,30.452568,170.05,797.06,0.30,130.95,1477,1598,1800,1493,3,-0.22,4.91,7.66
1775515494.62,50.449890,30.452568,170.05,797.06,0.30,130.95,1477,1598,1800,1493,3,-0.22,4.91,7.66
1775515494.72,50.449890,30.452568,170.05,797.06,0.30,130.95,1477,1598,1800,1493,3,-0.22,4.91,7.66
1775515494.82,50.449875,30.452557,172.71,795.14,0.30,128.29,1476,1598,1800,1493,3,-0.23,4.91,7.65
1775515494.92,50.449875,30.452557,172.71,795.14,0.30,128.29,1477,1598,1800,1493,3,-0.23,4.91,7.65
1775515495.02,50.449859,30.452547,175.41,793.22,0.30,125.59,1476,1598,1800,1493,3,-0.24,4.89,7.70
1775515495.12,50.449859,30.452547,175.41,793.22,0.30,125.59,1477,1598,1800,1493,3,-0.24,4.89,7.70
1775515495.22,50.449859,30.452547,175.41,793.22,0.30,125.59,1477,1598,1800,1493,3,-0.24,4.89,7.70
1775515495.32,50.449843,30.452536,178.17,791.31,0.30,122.83,1477,1598,1800,1493,3,-0.23,4.86,7.70
1775515495.42,50.449843,30.452536,178.17,791.31,0.30,122.83,1477,1598,1800,1493,3,-0.23,4.86,7.70
1775515495.52,50.449827,30.452525,180.95,789.38,0.29,120.05,1475,1597,1800,1493,3,-0.20,4.87,7.69
1775515495.62,50.449827,30.452525,180.95,789.38,0.29,120.05,1476,1598,1800,1493,3,-0.20,4.87,7.69
